Species,Owner,Country of Origin,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean Cup,Sweetness,Cupper Points,Total Cup Points
Arabica,kona pacific farmers cooperative,United States of America,7.83,7.83,7.83,8.0,7.83,7.83,10.0,6.67,10.0,8.0,81.83
Arabica,jacques pereira carneiro,Brazil,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,7.83,81.83
Arabica,juan luis alvarado romero,Guatemala,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10.0,9.33,7.5,81.83
Arabica,christina dusing,Mexico,7.83,7.33,7.25,7.58,7.25,7.33,10.0,10.0,10.0,7.25,81.83
Arabica,jorge francisco martinez hachity,Mexico,7.33,7.33,7.25,7.5,7.5,7.5,10.0,10.0,10.0,7.42,81.83
Arabica,nucoffee,Brazil,7.33,7.67,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.33,81.83
Arabica,exportadora de cafe condor s.a,Colombia,7.58,7.5,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.83
Arabica,kona pacific farmers cooperative,United States of America,7.25,7.58,7.83,7.67,7.75,7.75,9.33,9.33,10.0,7.33,81.83
Arabica,juan luis alvarado romero,Guatemala,7.5,7.5,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.75
Arabica,"sunvirtue co., ltd.",Vietnam,7.0,7.08,7.33,7.5,7.5,7.33,10.0,10.0,10.0,8.0,81.75
Arabica,ngorogoro convenant estate,United Republic of Tanzania,7.42,7.42,7.42,7.42,7.33,7.33,10.0,10.0,10.0,7.42,81.75
Arabica,cafe politico,Brazil,7.17,7.25,7.17,7.25,7.42,8.25,10.0,10.0,10.0,7.25,81.75
Arabica,saul m. hernandez ramirez,Mexico,7.5,7.5,7.33,7.42,7.25,7.25,10.0,10.0,10.0,7.5,81.75
Arabica,sergio landa alarcon,Mexico,7.42,7.5,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.25,81.75
Arabica,diego manuel woolrich ramirez,Mexico,7.42,7.5,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.25,81.75
Arabica,armando luis pohlenz martinez,Mexico,7.33,7.42,7.33,7.67,7.42,7.25,10.0,10.0,10.0,7.33,81.75
Arabica,enrique eduardo lopez aguilar,Mexico,7.5,7.42,7.25,7.33,7.67,7.25,10.0,10.0,10.0,7.33,81.75
Arabica,exportadora de cafe condor s.a,Colombia,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.17,81.75
Arabica,racafe & cia s.c.a,Colombia,7.42,7.58,6.92,7.08,7.25,8.0,10.0,10.0,10.0,7.5,81.75
Arabica,ipanema coffees,Brazil,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.25,81.67
Arabica,juan luis alvarado romero,Guatemala,7.42,7.42,7.08,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67
Arabica,juan luis alvarado romero,Guatemala,7.42,7.33,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.33,81.67
Arabica,cadexsa,Honduras,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.67
Arabica,taylor winch (coffee) ltd.,United Republic of Tanzania,7.17,7.33,7.33,7.42,7.5,7.33,10.0,10.0,10.0,7.58,81.67
Arabica,"comercial internacional exportadora, s.a.",Nicaragua,7.58,7.5,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.67
Arabica,racafe & cia s.c.a,Colombia,7.75,7.75,7.75,7.67,5.25,7.83,10.0,10.0,10.0,7.67,81.67
Arabica,ipanema coffees,Brazil,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,10.0,7.25,81.67
Arabica,dae ltd company,United Republic of Tanzania,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,10.0,7.33,81.67
Arabica,tembo coffee company ltd,United Republic of Tanzania,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,10.0,7.5,81.67
Arabica,ipanema coffees,Brazil,7.25,7.42,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.33,81.67
Arabica,chris finch,Indonesia,7.17,7.42,7.33,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67
Arabica,,Honduras,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,10.0,7.5,81.67
Arabica,"ceca, s.a.",Costa Rica,7.5,7.17,7.17,7.17,7.5,7.08,10.0,10.0,10.0,8.08,81.67
Arabica,dane loraas,Mexico,7.42,7.42,7.67,8.0,7.58,7.5,9.33,9.33,10.0,7.42,81.67
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,10.0,7.25,81.67
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.25,81.67
Arabica,fredy gordillo reyes,Mexico,7.5,7.42,7.08,7.58,7.33,7.33,10.0,10.0,10.0,7.42,81.67
Arabica,juan luis alvarado romero,Guatemala,7.5,7.67,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.17,81.67
Arabica,virginia gordillo gordillo,Mexico,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10.0,10.0,7.58,81.67
Arabica,jose luis munoz guerrero,Mexico,7.67,7.25,7.17,7.75,7.5,7.25,10.0,10.0,10.0,7.08,81.67
Arabica,christina dusing,Mexico,7.5,7.42,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.17,81.67
Arabica,alfredo bojalil,Mexico,7.58,7.42,7.25,7.58,7.25,7.17,10.0,10.0,10.0,7.42,81.67
Arabica,miguel cortes moreno,Mexico,7.75,7.58,7.25,7.17,7.58,7.33,9.33,10.0,10.0,7.67,81.67
Arabica,kona pacific farmers cooperative,United States of America,7.42,7.33,7.33,7.33,7.17,7.83,10.0,10.0,10.0,7.25,81.67
Arabica,mdh,Honduras,7.5,7.42,7.08,7.42,7.5,7.33,10.0,10.0,10.0,7.33,81.58
Arabica,juan luis alvarado romero,Guatemala,7.42,7.42,7.08,7.5,7.42,7.33,10.0,10.0,10.0,7.42,81.58
Arabica,"lin, che-hao krude 林哲豪",Taiwan,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,7.25,81.58
Arabica,"ceca, s.a.",Costa Rica,7.58,7.42,7.5,7.17,7.08,7.58,10.0,10.0,10.0,7.25,81.58
Arabica,acacia hills ltd,United Republic of Tanzania,7.42,7.42,7.33,7.42,7.42,7.33,10.0,10.0,10.0,7.25,81.58
Arabica,afca,Malawi,7.42,7.42,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.58
Arabica,"lin, che-hao krude 林哲豪",Taiwan,7.33,7.17,7.08,7.08,8.33,8.25,10.0,10.0,9.33,7.0,81.58
Arabica,ipanema coffees,Brazil,7.42,7.42,7.33,7.33,7.5,7.25,10.0,10.0,10.0,7.33,81.58
Arabica,juan luis alvarado romero,Guatemala,7.42,7.33,7.17,7.58,7.42,7.5,10.0,10.0,10.0,7.17,81.58
Arabica,fredy gordillo reyes,Mexico,7.67,7.5,7.42,7.5,6.75,7.42,10.0,10.0,10.0,7.33,81.58
Arabica,enrique eduardo lopez aguilar,Mexico,7.33,7.5,7.25,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.58
Arabica,enrique eduardo lopez aguilar,Mexico,7.67,7.58,7.42,7.58,7.58,7.42,10.0,10.0,8.67,7.67,81.58
Arabica,doi chaang coffee company,Thailand,7.08,7.33,7.58,7.58,7.17,7.5,10.0,10.0,10.0,7.33,81.58
Arabica,doi tung development project,Thailand,7.33,7.33,7.17,7.5,7.58,7.33,10.0,10.0,10.0,7.33,81.58
Arabica,benjamin schmerler,Costa Rica,7.25,7.17,7.33,7.33,7.5,7.75,10.0,10.0,10.0,7.25,81.58
Arabica,juan luis alvarado romero,Guatemala,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10.0,10.0,7.58,81.5
Arabica,"exportadora atlantic, s.a.",Nicaragua,7.5,7.42,7.33,7.33,7.25,7.33,10.0,10.0,10.0,7.33,81.5
Arabica,elsy reyes,Honduras,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,10.0,7.33,81.5
Arabica,juan luis alvarado romero,Guatemala,7.5,7.42,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.5
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,7.33,81.5
Arabica,genius coffee,Myanmar,7.25,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,7.42,81.5
Arabica,santa laura exportadora de cafe s.l.e.c. s.a.,Costa Rica,7.83,7.33,7.08,7.08,7.33,7.5,10.0,10.0,10.0,7.33,81.5
Arabica,afca,Malawi,7.67,7.42,6.92,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.5
Arabica,juan luis alvarado romero,Guatemala,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,10.0,7.17,81.5
Arabica,"lin, che-hao krude 林哲豪",Taiwan,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,7.5,81.5
Arabica,jacques pereira carneiro,Brazil,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,7.75,81.5
Arabica,myriam kaplan-pasternak,Haiti,7.42,7.33,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,7.42,81.5
Arabica,alfredo bojalil,Mexico,7.33,7.33,7.17,7.42,7.5,7.5,10.0,10.0,10.0,7.25,81.5
Arabica,alfredo bojalil,Mexico,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,10.0,7.17,81.5
Arabica,jose luis munoz guerrero,Mexico,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,10.0,7.08,81.5
Arabica,jose luis munoz guerrero,Mexico,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.25,81.5
Arabica,tomas edelmann blass,Mexico,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,10.0,7.5,81.5
Arabica,maria de la paz aguilar guillen,Mexico,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10.0,10.0,7.42,81.5
Arabica,specialty coffee association of indonesia,Indonesia,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,10.0,7.17,81.5
Arabica,jacques pereira carneiro,Brazil,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.17,81.5
Arabica,juan luis alvarado romero,Guatemala,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,10.0,7.42,81.5
Arabica,racafe & cia s.c.a,Colombia,7.42,7.42,7.17,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5
Arabica,kona pacific farmers cooperative,United States of America,7.33,7.33,7.33,7.5,7.5,7.83,9.33,10.0,10.0,7.33,81.5
Arabica,cafes tomari sa de cv,Mexico,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,10.0,7.25,81.42
Arabica,juan luis alvarado romero,Guatemala,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,7.42,81.42
Arabica,cafebras,Brazil,7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,10.0,7.5,81.42
Arabica,cadexsa,Honduras,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,7.25,81.42
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,7.08,81.42
Arabica,afca,Malawi,7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,10.0,7.42,81.42
Arabica,ipanema coffees,Brazil,7.25,7.5,7.42,7.17,7.33,7.33,10.0,10.0,10.0,7.42,81.42
Arabica,juan luis alvarado romero,Guatemala,7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,10.0,7.08,81.42
Arabica,kurt kappeli,Mexico,7.67,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.33,81.42
Arabica,dane loraas,Peru,7.42,7.42,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.25,81.42
Arabica,juan luis alvarado romero,Guatemala,7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,10.0,7.08,81.42
Arabica,saul m. hernandez ramirez,Mexico,7.42,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.58,81.42
Arabica,grupo cafetalero los brujos spr de rl,Mexico,7.42,7.42,7.25,7.25,7.5,7.33,10.0,10.0,10.0,7.25,81.42
Arabica,exportadora de cafe condor s.a,Colombia,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,7.17,81.42
Arabica,exportadora de cafe condor s.a,Colombia,7.75,7.33,7.42,7.0,7.33,7.25,10.0,10.0,10.0,7.33,81.42
Arabica,kona pacific farmers cooperative,United States of America,7.83,7.0,7.0,7.58,7.58,7.5,10.0,10.0,10.0,6.92,81.42
Arabica,racafe & cia s.c.a,Colombia,7.5,7.33,7.33,7.17,7.33,7.42,10.0,10.0,10.0,7.25,81.33
Arabica,bismarck castro,Honduras,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,7.33,81.33
Arabica,angel oscar medina rodriguez,Mexico,7.67,7.42,7.0,7.42,7.58,7.08,10.0,10.0,10.0,7.17,81.33
Arabica,cafebras,Brazil,7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.33,81.33
Arabica,cadexsa,Honduras,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,7.42,81.33
Arabica,jacques pereira carneiro,Brazil,7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,10.0,7.42,81.33
Arabica,victoria,Philippines,7.08,7.33,7.42,7.33,7.33,7.5,10.0,10.0,10.0,7.33,81.33
Arabica,afca,Malawi,7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,81.33
Arabica,mayra yessenia torres,Honduras,7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,10.0,7.33,81.33
Arabica,julio perez hernandez,Mexico,7.58,7.42,7.25,7.33,7.25,7.25,10.0,10.0,10.0,7.25,81.33
Arabica,hector gabriel barreda nader,Mexico,7.33,7.25,7.17,7.42,7.58,7.33,10.0,10.0,10.0,7.25,81.33
Arabica,klem organics,Brazil,7.5,7.58,7.5,7.5,7.75,7.83,9.33,9.33,9.33,7.58,81.33
Arabica,"lin, che-hao krude 林哲豪",Taiwan,7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,5.25,81.25
Arabica,ipanema coffees,Brazil,7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,10.0,7.33,81.25
Arabica,"comercial internacional exportadora, s.a.",Nicaragua,7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,10.0,7.5,81.25
Arabica,cadexsa,Honduras,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,7.42,81.25
Arabica,essencecoffee,Guatemala,7.33,7.42,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.33,81.25
Arabica,shangrilla estate ltd,United Republic of Tanzania,7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,10.0,7.42,81.25
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,81.25
Arabica,juan luis alvarado romero,Guatemala,7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,10.0,7.08,81.25
Arabica,alfredo bojalil,Mexico,7.42,7.42,7.33,7.33,7.5,7.42,9.33,10.0,10.0,7.5,81.25
Arabica,"exportadora atlantic, s.a.",Nicaragua,7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,10.0,7.25,81.17
Arabica,immaculata john,United Republic of Tanzania,7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,10.0,7.17,81.17
Arabica,andreas kussmaul,Mexico,7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,10.0,7.17,81.17
Arabica,"cafetalera internacional cafinter, s.a.",Costa Rica,7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,10.0,7.42,81.17
Arabica,,Honduras,7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.17
Arabica,松澤宏樹 koju matsuzawa,Thailand,6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,10.0,7.42,81.17
Arabica,victoria,Philippines,7.25,7.25,7.25,7.08,7.58,7.5,10.0,10.0,10.0,7.25,81.17
Arabica,taylor winch (t) ltd,United Republic of Tanzania,7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,10.0,7.33,81.17
Arabica,afca,Malawi,7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,10.0,7.25,81.17
Arabica,eric thormaehlen,Costa Rica,7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,10.0,7.25,81.17
Arabica,bourbon specialty coffees,Brazil,7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,7.17,81.17
Arabica,julio perez hernandez,Mexico,7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,10.0,7.08,81.17
Arabica,the coffee source inc.,Guatemala,7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,10.0,7.25,81.17
Arabica,nucoffee,Brazil,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,10.0,7.08,81.17
Arabica,kona pacific farmers cooperative,United States of America,7.25,7.75,7.67,7.67,7.42,7.67,8.67,9.33,10.0,7.75,81.17
Arabica,kerchanshe,Ethiopia,7.42,7.33,7.17,7.33,7.42,7.17,10.0,10.0,10.0,7.25,81.08
Arabica,gregorio sebba,Brazil,7.58,7.42,7.5,7.25,7.75,7.58,9.33,10.0,9.33,7.33,81.08
Arabica,rolando lacayo,Nicaragua,7.33,7.33,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.0,81.08
Arabica,wali ali,United States of America,7.42,7.17,7.33,7.42,7.25,7.33,10.0,10.0,10.0,7.17,81.08
Arabica,taylor winch (t) ltd,United Republic of Tanzania,7.42,7.33,7.33,7.25,7.25,7.33,10.0,10.0,10.0,7.17,81.08
Arabica,the coffee source inc.,Costa Rica,7.42,7.25,7.17,7.25,7.25,7.58,10.0,10.0,10.0,7.17,81.08
Arabica,german negron,United States of America,7.67,7.75,7.67,7.58,7.58,7.67,6.67,10.0,10.0,8.5,81.08
Arabica,obed rendon ponce,Mexico,7.25,7.42,7.33,7.33,7.17,7.33,10.0,10.0,10.0,7.25,81.08
Arabica,diego manuel woolrich ramirez,Mexico,7.33,7.25,7.33,7.42,7.25,7.42,10.0,10.0,10.0,7.08,81.08
Arabica,gerardo hernandez valderrabano,Mexico,7.33,7.33,7.25,7.42,7.25,7.25,10.0,10.0,10.0,7.25,81.08
Arabica,balbino ramirez flores,Mexico,7.42,7.33,7.25,7.42,7.17,7.25,10.0,10.0,10.0,7.25,81.08
Arabica,kona pacific farmers cooperative,United States of America,7.42,7.42,7.25,7.58,6.92,7.17,10.0,10.0,10.0,7.33,81.08
Arabica,bourbon specialty coffees,Brazil,7.25,7.25,7.17,7.5,7.33,7.17,10.0,10.0,10.0,7.33,81.0
Arabica,consejo salvadoreño del café,El Salvador,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,10.0,7.25,81.0
Arabica,bourbon specialty coffees,Brazil,7.33,7.17,7.17,7.67,7.33,7.17,10.0,10.0,10.0,7.17,81.0
Arabica,juan luis alvarado romero,Guatemala,7.42,7.25,7.17,7.5,7.25,7.17,10.0,10.0,10.0,7.25,81.0
Arabica,racafe & cia s.c.a,Colombia,7.67,7.5,7.42,5.25,7.67,7.75,10.0,10.0,10.0,7.75,81.0
Arabica,juan luis alvarado romero,Guatemala,7.5,7.25,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,81.0
Arabica,"lin, che-hao krude 林哲豪",Taiwan,7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,10.0,7.33,81.0
Arabica,mayra yessenia torres,Honduras,7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,10.0,7.33,81.0
Arabica,bourbon specialty coffees,Brazil,7.67,7.75,7.83,7.75,7.83,7.75,10.0,6.67,10.0,7.75,81.0
Arabica,mlimani ngarashi,United Republic of Tanzania,7.33,7.33,7.08,7.42,7.17,7.33,10.0,10.0,10.0,7.33,81.0
Arabica,kyagalanyi ltd,Uganda,7.33,6.92,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.42,81.0
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.5,6.92,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.25,81.0
Arabica,doi tung development project,Thailand,7.33,7.42,7.25,7.42,7.25,7.17,10.0,10.0,10.0,7.17,81.0
Arabica,alejandro garcia palacios,Mexico,7.08,7.33,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.0
Arabica,organizaciones de productores de cafe colimense,Mexico,7.58,7.67,7.5,7.67,7.58,7.5,8.0,10.0,10.0,7.5,81.0
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.33,7.17,7.25,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.92
Arabica,juan luis alvarado romero,Guatemala,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,7.5,80.92
Arabica,lydiah mwangi,Kenya,7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,10.0,5.42,80.92
Arabica,grupo santab s.a de c.v.,Mexico,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,7.33,80.92
Arabica,min hlaing,Myanmar,7.17,7.42,7.0,7.58,7.33,7.0,10.0,10.0,10.0,7.42,80.92
Arabica,eileen koyanagi,United States of America,7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,7.25,80.92
Arabica,karatu estate,United Republic of Tanzania,7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.25,80.92
Arabica,jacques pereira carneiro,Brazil,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,7.25,80.92
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,6.75,80.92
Arabica,ipanema coffees,Brazil,7.17,7.42,7.17,7.25,7.25,7.33,10.0,10.0,10.0,7.33,80.92
Arabica,chris finch,Nicaragua,7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,7.33,80.92
Arabica,juan luis alvarado romero,Guatemala,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,7.08,80.92
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,7.17,80.92
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92
Arabica,eduardo luis augusto velazquez solis,Mexico,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,7.0,80.92
Arabica,doi tung development project,Thailand,7.67,7.58,7.33,7.33,7.17,7.0,10.0,10.0,10.0,6.83,80.92
Arabica,cqi taiwan icp cqi台灣合作夥伴,Laos,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,7.33,80.83
Arabica,the coffee source inc.,Guatemala,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,7.08,80.83
Arabica,luis roberto fermoso beltran,Mexico,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,7.33,80.83
Arabica,jose manuel vergara cortes,Mexico,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.83
Arabica,christina dusing,Mexico,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.83
Arabica,kona pacific farmers cooperative,United States of America,7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,7.0,80.83
Arabica,exportadora de cafe condor s.a,Colombia,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,7.33,80.83
Arabica,bourbon specialty coffees,Brazil,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,7.25,80.75
Arabica,u soe,Myanmar,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,7.17,80.75
Arabica,juan luis alvarado romero,Guatemala,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,7.17,80.75
Arabica,"comercial internacional exportadora, s.a.",Nicaragua,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,7.25,80.75
Arabica,bismarck castro,Honduras,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,7.08,80.75
Arabica,essencecoffee,Panama,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,7.17,80.75
Arabica,cadexsa,Honduras,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,7.17,80.75
Arabica,,Honduras,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,7.0,80.75
Arabica,the coffee source inc.,Costa Rica,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.75
Arabica,diego manuel woolrich ramirez,Mexico,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,7.5,80.75
Arabica,myriam kaplan-pasternak,Haiti,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,7.25,80.75
Arabica,kona pacific farmers cooperative,United States of America,7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,6.92,80.75
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,7.33,80.67
Arabica,aulia arif syahri,Indonesia,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,7.33,80.67
Arabica,juan luis alvarado romero,Guatemala,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,7.0,80.67
Arabica,"ceca, s.a.",Costa Rica,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,80.67
Arabica,afca,Malawi,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.17,80.67
Arabica,cafe de don balbino s.c. de r.l. de c.v.,Mexico,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,7.25,80.67
Arabica,compañia colombiana agroindustrial s.a,Colombia,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,8.5,80.67
Arabica,juan luis alvarado romero,Guatemala,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,7.33,80.67
Arabica,juan luis alvarado romero,Guatemala,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,7.17,80.67
Arabica,juan luis alvarado romero,Guatemala,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,7.33,80.67
Arabica,racafe & cia s.c.a,Colombia,7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,7.25,80.67
Arabica,bourbon specialty coffees,Brazil,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,7.42,80.58
Arabica,"exportadora atlantic, s.a.",Nicaragua,7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,7.33,80.58
